entry_id,nasa_yuwe,pos,gloss_es,gloss_en,gloss_other,semantic_domain,notes
E1LtdVQPhuULsJ4kWFsn,"pus-, pusúu-",verb intransitive,fermentarse,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
E1sOchThS1QEQrPTNhfg,yaasesa,n,"nombrado, con el nombre de",,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
E24dSYQ2fJb3xVLQkDnk,"fĩsh, fynej",n,mosca,fly,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
E3FZwYLmSvfhWjyRiqgo,"case-, casée-",verb intransitive,aliviarse (de un dolor),to relieve oneself (of a pain),,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
E3RyAIY3olmd6TDr4Iet,"cha'mbu'mb-, cha'mbu'mbu-",verb transitive,escarbar (varias veces),,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
E3i4CbmXmuUdlmdmAHZ8,"cã'tu'j-, cã'tu'ju-",verb transitive,mojarse,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
E4n934wepKfzndbjKxUE,"ctũ'se'j-, ctũ'se'je-",verb transitive,"hacer cargar, echar carga",,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
E7jKw19x5Fm6b8VoIPnq,"yup-, yupúu-",verb transitive,"atajar, impedir",,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
E9MQMTrOxbt40ljGEgBI,"caapuutwe'we'j-, caapuutywe'we'je-",verb transitive,conciliar,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
E9w6MNbnhRP0ONQEBCWm,chull,n,pene,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EDPaViZSE0To3DNKulxC,fytũu pagayú,n,el carpintero (ave),,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EF1YEAQXKcxGCuMb8eUd,ĩtyĩ fi'nze,verb intransitive,vivir,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EFRtjYbjVmJYvfs2AfUh,fytũu ets,n,la hoja,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EFbHMNODRAOhPhDd0R7w,tjengu'ngu-,verb transitive,mirar (repetidas veces),,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EIGobaZ2zhY0I42e5qTq,yuuwemeesa,"noun, adjective",inocente,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EJ2TNFwb8Kh9JilUsxOP,mell,adj,"usado, viejo, remendado",,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EKBYbFhrwzRdp2NSwX7E,"caauycjeũ'j-, caauycjeũ'ju-",verb transitive,hacer pasar por (ej. el río),,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
ELda6IUFD2fuJb1aAHQJ,cyãawe'sh (tyãawe'sh),adj,"esos, esas",,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
ENR1bFCpGw0l0UPYDwQE,tatawe'sh,n,los padres (padre y madre),,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EOulggrgmzOiIOFRuagW,namu,n,"el dueño, la dueña",,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EQTYrdwHyVW9TwuJdWNe,iiyuu-,verb intransitive,casarse (dícese del hombre),,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EQpDfJriAhBAYqX6NbuM,wendynisa,n,"querido, apreciable",,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
ERYH3U6bWVQVnwAsnOK8,tjamba' (tjaampa') ,adj,vergonzoso,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
ESqv2MaSySNzO6CJ1Efc,vyuu mush,n,moneda fraccionaria,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
ET15i5ltBClfMlwQVJLD,"caaiviitu'j-, caaiviitu'ju-",verb transitive,permitir destruir,to allow to destroy,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EWGgNslbsc93DPbW8GrB,ã' mush,n,vía láctea,milky way (constellation,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EWl78Dwt57SNTrBacFPR,"caaspẽtje'j', caaspẽtje'je-",verb transitive,"mandar cortar (pelo, tabla)",,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EWw4PT7wqN823i2aZXkr,ĩchjíi-,verb intransitive,"enflaquecerse, delilitarse",,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EXvZfqsavv87IyNxfX3C,ujne,n,el hongo (planta),,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EY5ahkg6C7M4DzLY3NMM,tsep,adj,planchudo,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EYqYSJBLmkqCZgS8mahf,"sñalu'j-, sñalu'ju- (syaalu'j-)",verb transitive,poner marca or cortar oreja de un animal,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EaHN7pvz2PKFp8ZSwMm1,chavi'vi-,verb intransitive,dar varios pasos,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
Eb76CPcKqwwBzaU9wMc3,"squii-, squiiyúu-",verb transitive,mirar hacia abajo,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
Ebyz1820VU7plpciJDCu,mama lula,n,"la abuela, bisabuela",,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EcWkry9Vj8oCcYwGM5Le,tuca ,n,"el calabazo, la vasija rústica, totuma",,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EdIMsh40h7fWHAvbySHN,ya'fi'nze-,verb intransitive,"pasar el tiempo, vivir",,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EdQ77xXfP8ZDPBAcmSK6,yujva,adv,ni siquiera,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EeEvVHAaWfgU5a8K27MN,scuutyj dyi'tj,n,"caña de trigo, trigo segado",,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EfPvwHHIcx1jgulmLphG,yuwe ũssa,n,"que presenta queja, demanda",,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
Efv3aTQmX38H90cPpVHJ,"pĩitsj-, pĩitsjúu-",verb intransitive,sonarse las narices,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EgRPcNCmXDCro63NqIa5,"tucja-, tucjáa-",verb intransitive,supurar,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EhI4jn6CjxNo5lM00JF1,ptsuuts,n,sobrino o sobrina con tía,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
Ek1AU1Os1lBXdPT3RIfE,pucacuet,n,"mejilla, cachete",,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
El3dFmxkW3q5SOv6MD4f,yaawee,n,el paludismo,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EmA8rYHmVRprhUsZ4sj0,"caayapu'j-, caayapu'ju-",verb transitive,hacer envolver,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EnNwK1IHVQUEk2BRLS3a,yu'cj cuchi,n,"agutí, guatuza, tuza (mamífero)",,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EphL2tq2SNGIAyFpjC6G,"preesu'ji-, preesu'ju-",verb transitive,"tomar preso, aprisionar",,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EqWDhJLBjSiSMzdxW0JH,"andy-, andyi-",verb transitive,secar,to dry,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
ErMDyeB9WSczjMRAnStx,tupa,n,la araña (arácnido),,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
Es67EdbHsMxHitiBlr7r,waga'te dyi'tj,n,el malacate,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EtS7WQAbXWHdXN3OrjVD,sec cjẽjetste,verb intransitive,al ponerse el sol,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EtTjuzREuck0GOZyydJF,cutyj ñuñ,n,grando de maíz,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
Etl22E2c05trm5rNHOE2,"caaja'nda'j-, caaja'nda'ja-",verb transitive,"igualar (el peso), comparar","to compare, to make even (weight)",,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EtxfhJQywO3Nyx37JGBo,"cuy-, cuyúu-",verb transitive,mirar adentro,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
Eu2bmEY8yzyHRabh9TOk,ũyuwe'sh,n,habitante de Tierradentro,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EvFQMPlGkyUn6tMYIehY,"cpaanicy-, cpaaniqui-",verb transitive,lograr llevar,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
Ew1H2QUwvmUPgqAAxmo6,shũ'wende-,verb transitive,"romper, rasgar (una sola tira)",,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EyB7NkUpG5zHToe9eqc2,"cpẽeu'j-, cpẽeu'ju-",verb transitive,hacer bañar (a otro),,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EysRQ3TSo8RSwoZlrzxL,taachin yuu-,verb intransitive,disfrazarse (pintar la cara),,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
EzxY78OaUMHqad41owL2,ma'wẽva,adv,comoquiera,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
Ezz5WLPR3FgCNT0Uo5Sn,u'se,adj,nuevo,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
F0VbSvP47TIcY5PtfbTB,yats-,adverb locative,1. adelante; 2. primero,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
F2bH0UROdbVN3HuipOJE,jyũcuet,n,la rodilla,,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
F2xwdm2y2CGyMjnrCOcN,iiméj,adv,muy sumamente (superlativo),,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
F3ndYisQqOWozNkmKOqd,"pa'cy-, pa'qui-",verb transitive,"sacar líquido, servir comida",,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
F438nuWrXnKwl7XAXPMb,"tundu-, tundúu-",verb intransitive,"apresurarse, tener tiempo",,,,"GERDEL, Florence L.; SLOCUM, Marianna C., authors. 1983. Diccionario: páez-español / español-páez. Lomalinda: Editorial Townsend. xxii, 493 pages. http://www.sil.org/americas/colombia/pubs/abstract.asp?id=928474519033"
